,Churn,Tenure,MonthlyCharge
3291,No,7.603445,194.9581
3292,Yes,7.182107,204.9634
3293,No,7.266887,147.4738
3294,No,8.322733,104.9629
3295,Yes,9.961602,167.4564
3296,Yes,9.244926,184.967
3297,Yes,3.088732,92.45514
3298,Yes,2.645653,245.175
3299,No,16.41429,140.0342
3300,Yes,4.459961,127.5112
3301,No,5.705684,142.4713
3302,No,7.006647,172.4705
3303,No,14.56261,157.4836
3304,No,12.73703,147.4738
3305,Yes,14.24378,187.4811
3306,Yes,4.189207,137.4616
3307,Yes,2.443144,232.6228
3308,Yes,4.95874,252.624
3309,No,2.326806,194.9768
3310,Yes,6.365101,187.656
3311,Yes,7.010649,265.147
3312,Yes,15.3889,265.147
3313,No,10.88204,179.9794
3314,Yes,6.908158,242.6143
3315,Yes,7.146126,230.1051
3316,Yes,4.656535,255.1372
3317,No,8.549649,114.9509
3318,No,2.138986,129.9598
3319,No,4.026439,104.9781
3320,No,14.65682,120.0035
3321,No,24.26165,157.4698
3322,Yes,7.348682,240.1149
3323,Yes,1.683285,265.147
3324,No,17.54953,207.4754
3325,No,10.13511,172.4579
3326,Yes,1.786765,235.1417
3327,No,7.685124,104.9781
3328,Yes,7.131841,235.1417
3329,No,3.555031,149.9776
3330,No,10.00078,149.9483
3331,No,23.18508,172.4705
3332,Yes,8.442986,182.4433
3333,No,7.602068,124.9935
3334,No,4.461349,172.4871
3335,No,17.4113,124.9935
3336,No,5.881307,105.011
3337,No,4.043506,137.4686
3338,No,8.301576,232.6228
3339,Yes,7.891654,182.447
3340,Yes,18.62057,235.1417
3341,No,4.672744,174.9768
3342,No,18.16755,137.4698
3343,Yes,8.997315,139.965
3344,No,3.707186,104.9643
3345,Yes,20.0119,194.9663
3346,Yes,4.060006,235.1555
3347,Yes,9.176772,184.9496
3348,Yes,1.822794,210.1518
3349,No,15.45104,104.9643
3350,No,8.399966,184.9785
3351,Yes,5.179771,275.1198
3352,Yes,7.439729,149.9776
3353,No,11.85169,162.4526
3354,No,4.066766,162.4833
3355,Yes,1.1426,147.4421
3356,Yes,4.767276,147.4564
3357,No,1.398734,182.447
3358,Yes,9.873117,235.1555
3359,No,1.034561,127.4958
3360,No,15.65432,117.4392
3361,No,9.348659,124.9643
3362,No,7.114816,117.4835
3363,Yes,8.924108,230.1344
3364,No,6.907426,134.9509
3365,Yes,7.869508,275.1198
3366,No,5.810607,152.4798
3367,No,15.67732,104.9781
3368,Yes,12.82008,207.6094
3369,Yes,10.3665,210.127
3370,Yes,9.060745,104.9643
3371,No,11.32725,139.9792
3372,No,5.8078,255.1417
3373,Yes,11.59206,127.4783
3374,Yes,4.38777,127.4421
3375,No,18.11168,182.4676
3376,No,9.091454,187.4847
3377,Yes,5.624237,255.1336
3378,No,14.77367,137.4978
3379,Yes,8.53275,92.45514
3380,No,6.029814,164.967
3381,No,23.91177,134.9509
3382,No,2.644504,204.9634
3383,Yes,2.543632,245.1283
3384,Yes,1.320603,194.9663
3385,Yes,12.15758,117.4392
3386,No,10.90461,209.9931
3387,No,13.0257,172.4871
3388,No,14.08217,120.0049
3389,No,13.26061,147.4601
3390,No,1.668767,169.9447
3391,No,26.90099,167.4564
3392,Yes,3.239188,159.9942
3393,Yes,9.151527,230.1051
3394,Yes,4.947213,242.6573
3395,Yes,9.074838,194.9699
3396,Yes,3.409799,242.6143
3397,Yes,7.557333,204.9634
3398,No,8.741017,127.4958
3399,Yes,5.996824,252.6378
3400,No,4.93863,149.9778
3401,No,7.831837,127.4586
3402,Yes,3.545553,152.4624
3403,Yes,6.612935,114.9658
3404,Yes,10.07068,237.6549
3405,Yes,4.116596,157.4836
3406,No,7.348696,149.9621
3407,No,7.756546,147.4713
3408,Yes,14.17544,149.9776
3409,No,5.750643,117.5015
3410,No,9.767357,187.4974
3411,No,9.29979,179.9794
3412,Yes,7.556151,149.9776
3413,Yes,5.879094,179.9794
3414,No,3.699808,139.9349
3415,Yes,2.579229,230.1344
3416,No,21.37858,152.5104
3417,Yes,3.944467,220.1149
3418,Yes,5.360993,147.4564
3419,No,5.927239,174.9755
3420,Yes,7.151009,245.1457
3421,No,6.671684,129.9763
3422,Yes,8.016341,182.4762
3423,No,4.14344,137.4392
3424,No,9.39804,204.9797
3425,Yes,5.685414,270.1604
3426,Yes,3.511593,242.6281
3427,Yes,4.075856,192.4567
3428,Yes,4.741795,207.4974
3429,Yes,10.28514,247.6647
3430,No,7.158287,164.9853
3431,Yes,5.387532,230.1344
3432,No,9.204657,142.4713
3433,No,15.56801,192.4705
3434,No,15.43828,162.4937
3435,No,10.56862,164.9647
3436,No,11.64763,172.4567
3437,No,6.89036,124.9607
3438,No,11.36757,210.1051
3439,No,14.00176,157.4836
3440,Yes,4.638114,192.4705
3441,Yes,5.358251,162.4608
3442,No,2.526565,114.9728
3443,No,4.193947,127.4738
3444,No,1.776605,149.9621
3445,No,4.762508,104.9629
3446,No,8.612943,149.9483
3447,No,19.19435,192.4404
3448,No,10.50792,149.9621
3449,No,9.62756,129.9926
3450,Yes,4.165508,262.6106
3451,Yes,5.360574,212.6415
3452,Yes,6.416264,152.4798
3453,Yes,3.924177,127.4586
3454,Yes,8.977196,245.1283
3455,No,23.08359,172.4848
3456,No,3.424062,147.4564
3457,No,11.84721,172.4624
3458,No,17.19789,157.4698
3459,Yes,7.732188,207.4974
3460,No,14.12424,149.9845
3461,No,7.621099,194.9768
3462,No,21.45305,162.5299
3463,Yes,3.648755,162.4653
3464,No,5.099943,79.97886
3465,No,4.597088,124.9607
3466,Yes,7.047021,262.6106
3467,No,18.80644,194.9699
3468,Yes,1.450971,162.5005
3469,No,27.12312,149.9598
3470,Yes,3.152098,162.4526
3471,No,6.523366,147.5031
3472,No,6.477458,152.4907
3473,No,5.318865,129.9621
3474,No,6.460792,79.97886
3475,Yes,19.6617,214.9663
3476,Yes,10.89627,204.961
3477,Yes,5.481792,184.9853
3478,Yes,6.038648,222.6143
3479,No,4.529842,129.995
3480,No,18.08688,147.4601
3481,No,8.369827,117.4858
3482,Yes,15.71625,187.4811
3483,No,7.833185,129.9763
3484,No,27.44938,204.9634
3485,No,11.31749,162.447
3486,Yes,8.351399,240.1149
3487,No,2.942683,127.4783
3488,Yes,2.569515,159.9476
3489,No,2.313262,127.4601
3490,No,15.36862,114.9728
3491,Yes,11.4264,202.4433
3492,Yes,13.163,174.9882
3493,Yes,2.057502,179.9476
3494,No,16.49093,127.4783
3495,No,1.253929,172.4742
3496,Yes,1.359104,194.9992
3497,No,4.565947,104.9923
3498,No,21.56869,147.4738
3499,Yes,7.349571,149.9483
3500,No,19.56364,127.4738
3501,Yes,6.081227,200.1323
3502,No,11.21716,159.9794
3503,No,1.740498,169.9928
3504,No,3.304515,124.9781
3505,No,6.023347,137.4686
3506,No,3.986525,114.9728
3507,Yes,2.857213,232.652
3508,Yes,8.187262,169.9928
3509,No,19.42268,179.9476
3510,Yes,3.155188,242.6143
3511,No,6.896176,182.4653
3512,No,13.9749,137.4872
3513,No,5.73054,92.5018
3514,No,9.068923,147.4601
3515,Yes,4.444135,139.9349
3516,No,22.97518,179.9656
3517,No,2.921217,114.9509
3518,Yes,8.346499,152.4579
3519,No,3.158254,187.6422
3520,No,13.21355,149.9447
3521,Yes,13.27794,240.1149
3522,No,3.662342,112.4551
3523,No,3.084418,147.4783
3524,No,18.34717,192.4705
3525,No,2.293413,124.9781
3526,Yes,11.16386,182.4538
3527,Yes,4.380312,232.6228
3528,Yes,8.096457,159.9642
3529,No,19.28984,179.9476
3530,No,21.20428,119.9568
3531,No,14.70766,127.4421
3532,Yes,5.186633,139.9349
3533,Yes,12.00677,245.1283
3534,No,17.35639,174.9744
3535,Yes,5.886852,172.4441
3536,No,4.733989,184.9785
3537,No,7.281658,184.9496
3538,Yes,19.70229,247.6647
3539,No,9.543016,167.4564
3540,Yes,10.06945,194.9699
3541,No,29.38102,147.4738
3542,No,13.25623,127.4421
3543,Yes,13.08183,220.1323
3544,No,10.6052,162.497
3545,No,10.78369,159.9512
3546,No,5.14486,139.9568
3547,No,1.453022,120.0049
3548,Yes,7.138798,129.9621
3549,Yes,3.59353,255.1555
3550,No,7.150962,119.9897
3551,Yes,9.49793,207.6094
3552,No,4.740006,177.4945
3553,No,14.74415,207.6094
3554,Yes,6.933201,232.6415
3555,Yes,16.08074,220.1149
3556,No,8.846877,127.4783
3557,No,16.26349,127.4958
3558,No,14.74297,149.9741
3559,No,9.298353,169.9447
3560,No,11.32383,192.4404
3561,Yes,7.83307,235.1417
3562,No,1.773271,92.45514
3563,No,5.001663,169.9671
3564,No,9.38783,172.5104
3565,No,9.396957,154.9755
3566,No,19.95038,192.4885
3567,No,19.13997,214.9525
3568,No,8.631838,184.961
3569,No,6.597395,217.484
3570,No,10.8378,125.0073
3571,No,9.986555,132.5127
3572,No,5.27717,137.4698
3573,No,12.90094,152.4555
3574,Yes,7.303501,187.6094
3575,No,4.10653,127.4601
3576,No,12.95912,79.97886
3577,Yes,24.84802,197.4945
3578,Yes,8.443528,220.1185
3579,No,13.33383,157.4698
3580,No,11.31189,194.9699
3581,Yes,1.280342,220.1615
3582,Yes,16.76542,172.4555
3583,No,16.03441,107.4806
3584,No,10.85354,142.4689
3585,Yes,6.394005,187.4673
3586,Yes,5.72421,175.0062
3587,No,2.317456,197.6288
3588,No,3.895605,112.4551
3589,Yes,2.840185,214.9663
3590,No,5.63355,152.509
3591,No,2.021619,149.9598
3592,Yes,14.60884,182.4833
3593,Yes,14.75827,182.497
3594,No,12.62769,149.9621
3595,No,6.38998,124.9781
3596,Yes,23.12261,165.0113
3597,No,9.521766,120.0035
3598,Yes,8.642257,255.1555
3599,Yes,5.760318,197.6288
3600,No,16.05802,149.9598
3601,Yes,7.431055,172.4567
3602,Yes,10.56737,265.1283
3603,No,9.570397,149.9928
3604,No,11.29098,119.9568
3605,No,2.407697,137.4392
3606,No,3.962302,117.4686
3607,No,6.391286,220.1323
3608,No,16.43691,149.9447
3609,No,10.92718,179.9656
3610,Yes,11.18714,192.4885
3611,Yes,9.349363,222.65
3612,No,2.911327,132.466
3613,Yes,2.368597,162.4526
3614,Yes,1.364515,149.9447
3615,Yes,13.77358,232.6415
3616,No,4.415788,139.9568
3617,No,5.855481,104.9643
3618,No,1.216309,149.989
3619,Yes,3.02742,200.1323
3620,No,5.638782,184.9853
3621,No,9.534696,137.4686
3622,Yes,15.37783,172.4848
3623,No,3.857792,152.4624
3624,Yes,13.57249,175.1331
3625,Yes,20.89442,220.1615
3626,Yes,7.565171,149.9741
3627,No,3.048345,144.9607
3628,No,11.62262,139.9861
3629,Yes,7.280799,212.6415
3630,No,7.567398,139.9875
3631,Yes,19.49059,235.1555
3632,No,17.39814,159.965
3633,Yes,1.273256,245.1612
3634,Yes,2.871903,152.4742
3635,No,3.443373,137.4392
3636,Yes,1.110729,210.1518
3637,No,10.45425,179.9476
3638,Yes,3.613491,204.9797
3639,No,23.28091,117.4835
3640,Yes,5.799929,179.9794
3641,No,3.636783,137.4872
3642,No,2.149118,120.0035
3643,Yes,11.6573,162.4713
3644,No,4.283128,149.9378
3645,No,18.21715,117.4392
3646,No,7.571234,147.4738
3647,Yes,20.87125,177.6508
3648,No,8.83974,162.4689
3649,No,10.86612,127.5067
3650,Yes,12.38916,152.4579
3651,Yes,7.934658,147.4783
3652,No,23.75492,157.4836
3653,No,1.598259,107.4958
3654,No,4.83659,120.0049
3655,No,28.31146,114.9658
3656,No,8.161101,140.0049
3657,No,10.55165,159.9794
3658,Yes,2.353582,169.9928
3659,No,5.317775,129.995
3660,No,1.295137,105.011
3661,Yes,14.70737,164.9715
3662,No,7.863565,127.5112
3663,Yes,9.321719,162.4833
3664,No,4.561449,182.497
3665,No,4.278123,147.4601
3666,No,5.876252,114.9838
3667,No,4.674127,112.4844
3668,No,2.912281,137.4686
3669,No,7.896421,142.5007
3670,No,5.115763,117.5152
3671,No,3.911083,172.4848
3672,Yes,5.096104,117.4392
3673,No,2.277916,149.9598
3674,No,11.30129,112.4844
3675,No,33.6803,129.9926
3676,No,16.66607,117.4686
3677,No,16.15713,169.9378
3678,No,2.976407,204.9634
3679,Yes,3.235443,127.4783
3680,No,13.59261,210.1518
3681,Yes,8.808902,172.4441
3682,No,4.560311,162.4653
3683,No,20.34377,120.0035
3684,No,20.86192,149.9621
3685,No,20.5032,182.4608
3686,No,11.92723,169.9741
3687,No,9.47414,137.4872
3688,Yes,8.116071,172.4624
3689,Yes,7.490867,182.497
3690,No,9.447103,152.4952
3691,No,5.848803,182.447
3692,Yes,7.283366,139.9512
3693,Yes,1.866832,149.9707
3694,Yes,2.240146,187.656
3695,Yes,3.992629,152.4742
3696,No,1.671807,120.0035
3697,Yes,10.35779,127.4421
3698,No,22.52336,174.9699
3699,No,15.84313,172.4871
3700,Yes,16.64015,182.4433
3701,No,4.434036,162.4676
3702,Yes,6.318781,195.0062
3703,Yes,17.18815,255.1336
3704,Yes,2.14479,104.9781
3705,Yes,9.19773,142.5007
3706,Yes,5.88788,162.4827
3707,Yes,11.21368,242.6573
3708,No,5.213752,147.4601
3709,No,1.215614,152.4441
3710,No,4.226363,114.9976
3711,No,11.70321,119.9568
3712,Yes,7.2247,164.9889
3713,Yes,4.548296,162.4833
3714,Yes,19.2087,192.4567
3715,No,4.087832,149.9447
3716,No,1.177776,82.49655
3717,No,12.75835,139.965
3718,No,3.079288,104.9781
3719,No,7.116216,112.4551
3720,Yes,5.315954,232.652
3721,No,7.735821,194.9699
3722,Yes,4.473582,142.4689
3723,Yes,4.926111,227.4754
3724,Yes,16.22394,197.6288
3725,No,13.05964,172.4705
3726,No,20.87922,127.4738
3727,No,13.07421,149.9378
3728,No,4.078283,112.4551
3729,Yes,3.284958,182.4608
3730,Yes,5.645298,174.9744
3731,No,19.91179,162.4713
3732,No,24.94738,159.983
3733,No,7.488398,207.4811
3734,No,10.07156,204.9634
3735,No,22.7117,182.4762
3736,Yes,14.7094,182.4538
3737,No,17.02059,147.4601
3738,No,18.81173,160.0013
3739,Yes,1.481306,207.6094
3740,Yes,16.55879,257.6513
3741,Yes,2.657783,252.624
3742,Yes,12.29093,204.961
3743,No,13.02429,147.4601
3744,Yes,9.741749,162.4676
3745,Yes,15.49078,174.9581
3746,Yes,5.962119,287.6427
3747,Yes,3.831822,257.6549
3748,No,7.374499,172.4624
3749,Yes,8.980916,222.6326
3750,Yes,16.05745,117.4392
3751,No,20.7012,169.9447
3752,No,8.462066,159.9512
3753,Yes,7.646165,114.9658
3754,No,7.704545,119.9568
3755,No,3.767302,169.9928
3756,Yes,2.560691,207.6386
3757,No,5.095356,114.9509
3758,Yes,9.231083,192.4885
3759,No,2.531394,127.4738
3760,Yes,3.811111,200.1652
3761,No,12.80172,182.4676
3762,Yes,12.66908,174.9882
3763,Yes,4.860179,162.4608
3764,Yes,4.610249,184.9634
3765,No,16.69091,169.9378
3766,Yes,8.249394,192.4705
3767,No,14.11275,107.482
3768,No,11.70988,142.4713
3769,Yes,10.33785,242.6106
3770,Yes,10.81182,290.1604
3771,Yes,1.24728,194.9768
3772,No,6.864699,162.4653
3773,Yes,4.745801,194.9663
3774,Yes,3.613493,222.6281
3775,Yes,6.830372,252.6378
3776,No,12.50785,175.0048
3777,No,14.1842,142.4526
3778,No,7.637611,159.9875
3779,Yes,17.16447,245.1283
3780,Yes,4.297488,212.6415
3781,Yes,5.306649,182.4608
3782,No,15.58596,124.9607
3783,Yes,10.13181,207.4754
3784,Yes,9.345696,202.6829
3785,Yes,1.124104,257.6549
3786,No,11.69762,169.9928
3787,Yes,3.924965,245.1457
3788,No,1.361282,117.4858
3789,Yes,2.555762,200.1652
3790,Yes,9.747138,245.132
3791,No,27.84191,190.127
3792,No,10.92044,149.9378
3793,No,18.2864,157.4836
3794,Yes,2.002856,222.65
3795,Yes,17.05378,217.4702
3796,Yes,3.998314,159.9794
3797,No,4.636111,184.9963
3798,Yes,12.28371,287.6427
3799,No,9.573255,169.9741
3800,No,6.483314,159.9875
3801,No,18.76931,139.9512
3802,Yes,14.09379,169.9447
3803,No,7.481549,184.9785
3804,Yes,12.00591,192.4404
3805,No,14.56715,129.995
3806,No,3.263347,149.9778
3807,No,9.147346,102.4746
3808,Yes,7.61586,194.9525
3809,Yes,2.942297,174.9919
3810,Yes,2.357852,192.4404
3811,No,21.97517,124.9643
3812,No,8.249104,117.4835
3813,Yes,2.398402,220.1615
3814,Yes,5.738405,255.1417
3815,Yes,7.232429,207.4754
3816,Yes,3.895892,225.1457
3817,No,2.440105,160.0122
3818,No,26.91021,210.1563
3819,No,2.110607,104.9629
3820,Yes,11.62388,162.4526
3821,Yes,9.932123,152.4579
3822,No,21.06092,117.4392
3823,No,12.13947,207.4811
3824,No,6.192078,137.4392
3825,No,10.52734,124.9607
3826,No,17.78769,149.989
3827,No,18.59752,149.9447
3828,No,8.284386,117.4392
3829,No,21.47001,127.4738
3830,No,4.534691,169.9447
3831,Yes,6.209949,197.484
3832,No,9.724026,162.4833
3833,Yes,7.413447,257.6549
3834,Yes,8.514329,162.4827
3835,Yes,10.86482,197.484
3836,No,22.11529,152.4884
3837,No,2.138612,157.4698
3838,Yes,2.771756,242.6106
3839,No,12.31648,112.4551
3840,No,10.33427,195.0062
3841,Yes,9.742042,230.1344
3842,Yes,7.852216,197.6288
3843,Yes,10.03423,240.1149
3844,Yes,2.93932,192.4404
3845,Yes,1.20533,212.6415
3846,No,6.893142,147.4564
3847,No,10.42906,107.4958
3848,No,2.719751,184.9939
3849,Yes,12.674,139.9816
3850,No,5.446201,179.9656
3851,Yes,14.26858,232.6228
3852,No,9.738632,142.4713
3853,Yes,2.504861,252.624
3854,No,7.100883,169.9928
3855,Yes,10.45843,197.4945
3856,Yes,21.42092,192.4404
3857,No,34.49234,94.97283
3858,No,5.799375,187.656
3859,No,6.072026,117.4392
3860,No,14.36438,192.4705
3861,Yes,2.017622,242.6326
3862,Yes,9.643609,210.1051
3863,Yes,9.373591,220.1185
3864,No,16.22349,169.9741
3865,No,1.481935,147.4421
3866,No,14.8386,117.4858
3867,No,18.76373,139.9875
3868,No,6.101406,92.45514
3869,Yes,18.4468,275.1198
3870,Yes,4.180338,124.9607
3871,No,9.548023,112.4551
3872,No,2.664026,159.9349
3873,No,9.621889,182.497
3874,No,11.09994,147.4421
3875,Yes,7.623523,242.6143
3876,No,12.7637,147.4738
3877,No,3.115729,129.9483
3878,Yes,31.44123,214.9663
3879,Yes,9.213435,255.1417
3880,Yes,6.358996,242.6143
3881,No,7.097053,124.9643
3882,Yes,8.081693,230.1344
3883,No,4.570915,197.4725
3884,Yes,3.590398,267.6647
3885,Yes,12.5247,204.961
3886,Yes,5.257695,204.9634
3887,No,1.005104,114.9976
3888,Yes,6.165028,194.9699
3889,Yes,20.66493,187.6094
3890,No,15.39326,132.466
3891,No,8.752114,147.4738
3892,Yes,9.882614,190.1599
3893,Yes,3.657847,197.6288
3894,No,28.2824,137.4836
3895,No,4.72236,169.9447
3896,No,8.386574,142.4526
3897,No,14.6317,104.9643
3898,No,14.55,184.9797
3899,No,10.90922,162.5299
3900,No,11.51439,140.0013
3901,No,13.72584,127.4738
3902,No,1.302103,160.0013
3903,Yes,1.940789,142.4993
3904,Yes,7.495947,169.9447
3905,Yes,15.88445,152.4579
3906,No,8.666281,157.4836
3907,Yes,2.970609,194.9744
3908,No,11.00328,179.9794
3909,No,5.21614,214.9663
3910,No,8.813715,129.9621
3911,Yes,13.04025,255.1417
3912,Yes,21.29638,154.9755
3913,No,4.86918,137.4978
3914,Yes,5.145314,230.1051
3915,No,17.22292,107.4806
3916,No,2.348003,104.9923
3917,No,4.629362,194.9992
3918,Yes,9.197686,162.4676
3919,Yes,7.816759,207.4811
3920,Yes,3.230823,184.9496
3921,No,4.655119,139.9792
3922,No,8.931572,114.9976
3923,Yes,2.567035,184.9785
3924,Yes,4.066843,154.9755
3925,No,10.86326,194.9699
3926,No,32.73358,257.6549
3927,No,4.422442,127.475
3928,No,6.611696,202.4433
3929,No,7.778058,124.9643
3930,No,6.247141,197.4945
3931,No,13.10595,95.01949
3932,No,8.920338,102.4746
3933,Yes,7.369734,120.0049
3934,Yes,8.160495,162.4608
3935,Yes,8.30949,202.4433
3936,No,20.44277,157.4698
3937,Yes,7.626943,207.6094
3938,Yes,2.326316,222.65
3939,Yes,2.142469,174.9882
3940,Yes,7.233075,252.624
3941,No,23.49138,200.1323
3942,Yes,2.086344,242.6326
3943,Yes,13.41057,222.6609
3944,Yes,4.008932,204.9634
3945,Yes,25.43212,252.6378
3946,Yes,11.38257,162.4937
3947,Yes,13.25185,139.983
3948,No,5.733719,127.4601
3949,No,11.9008,112.4551
3950,No,7.022294,187.4673
3951,No,8.770703,187.6422
3952,Yes,3.08219,222.6143
3953,Yes,4.538742,142.4689
3954,Yes,8.525122,127.4887
3955,Yes,2.09202,207.6094
3956,No,9.312768,92.48802
3957,No,16.74968,159.9794
3958,No,6.162825,127.4887
3959,No,1.578151,172.4579
3960,Yes,10.29135,245.147
3961,No,4.01663,147.4421
3962,No,10.70081,104.9781
3963,Yes,7.890442,164.9715
3964,No,15.68627,114.9658
3965,No,11.5365,200.1323
3966,Yes,10.88054,235.1591
3967,Yes,4.198245,235.1591
3968,No,5.500175,154.9618
3969,No,15.37432,129.9598
3970,No,6.435125,207.6386
3971,Yes,5.377803,242.6106
3972,No,11.98109,222.65
3973,Yes,4.418665,152.4742
3974,No,26.14972,152.4555
3975,Yes,3.430472,287.6427
3976,Yes,9.104003,220.1185
3977,Yes,3.932102,129.9483
3978,No,2.473299,139.9568
3979,No,9.8256,127.4421
3980,No,5.614935,144.9607
3981,No,8.475773,150.0208
3982,No,14.14568,182.4676
3983,No,7.62689,179.9794
3984,No,3.199643,159.9805
3985,Yes,6.833364,159.9805
3986,Yes,3.250618,197.6288
3987,Yes,9.820347,169.9447
3988,Yes,3.488459,265.147
3989,No,13.21976,207.4811
3990,No,2.758928,117.4872
3991,Yes,1.399445,159.9794
3992,Yes,15.91192,184.9634
3993,No,5.595446,147.4421
3994,No,17.30249,139.965
3995,No,18.1201,79.97886
3996,Yes,26.06474,172.4705
3997,No,5.018901,149.9621
3998,Yes,6.053801,169.9378
3999,No,2.366635,207.6094
4000,No,1.669639,194.9744
4001,Yes,7.038169,200.1465
4002,No,11.40214,147.4783
4003,No,33.19612,149.9621
4004,No,2.198687,172.4624
4005,Yes,14.16299,212.6695
4006,No,6.408823,132.5127
4007,Yes,2.438513,139.9678
4008,Yes,21.51433,232.6228
4009,No,2.235315,149.9778
4010,Yes,4.541407,227.4754
4011,No,5.107455,129.9483
4012,Yes,13.79595,187.6094
4013,Yes,2.09057,184.9634
4014,No,2.068518,194.9663
4015,No,2.866331,162.4713
4016,No,22.48816,169.9741
4017,No,7.235576,159.983
4018,No,19.70995,194.9663
4019,Yes,7.368353,162.447
4020,Yes,8.334589,172.4885
4021,No,10.30326,127.4783
4022,No,10.94068,182.4676
4023,No,15.49592,129.9621
4024,No,15.19686,159.9794
4025,No,14.91488,92.45514
4026,Yes,8.710976,184.9496
4027,No,14.17125,227.4754
4028,Yes,16.96026,184.9785
4029,Yes,1.616979,139.9349
4030,Yes,1.115115,169.9378
4031,No,17.31427,147.4713
4032,No,5.013991,130.0064
4033,No,3.983529,169.9447
4034,No,25.43027,124.9781
4035,No,20.21413,152.466
4036,No,5.911652,149.9621
4037,No,1.479514,117.4686
4038,Yes,1.25577,172.4705
4039,No,15.85633,167.4847
4040,No,3.903228,182.4538
4041,No,14.9206,184.9963
4042,Yes,12.98383,184.967
4043,No,15.09343,137.4978
4044,Yes,10.52332,182.4676
4045,Yes,2.343134,192.4404
4046,No,7.91447,147.4738
4047,Yes,14.71579,242.6573
4048,No,8.462764,104.9629
4049,Yes,3.319565,174.9882
4050,Yes,4.557348,137.4392
4051,No,4.839337,182.447
4052,Yes,13.48223,275.1336
4053,Yes,8.635904,172.4555
4054,Yes,11.44954,265.1283
4055,Yes,12.51669,270.1604
4056,No,6.811035,82.49655
4057,No,12.35438,114.9509
4058,Yes,2.224168,212.6415
4059,Yes,4.825693,190.1599
4060,No,11.69113,149.9378
