,Tenure,MonthlyCharge,zMonthlyCharge,zTenure,Churn
8651,69.4702,235.1591,1.4562128112029427,1.3214812671624394,False
4106,11.75829,245.132,1.688448056642509,-0.8610159272465302,True
3035,3.101413,159.9349,-0.2955054001493235,-1.1883939288556182,False
3293,7.266887,147.4738,-0.585682441626424,-1.0308677731906348,False
9389,71.71756,162.4538,-0.23684870453042392,1.4064699097983693,False
6411,62.26072,149.9928,-0.5270234173443935,1.0488396257205328,False
1536,3.866527859,210.105118,0.8727899694008117,-1.1594595020939997,True
28,1.430386349,200.132293,0.6405564704585941,-1.2515873143732714,True
9478,60.09935,119.9897,-1.2256945453460626,0.9671028756964959,False
328,21.08265979,169.967067,-0.0618900259316222,-0.508395282629037,False
1455,2.181372893,242.628057,1.6301396591681854,-1.2231871795428892,True
2908,10.74959,220.1185,1.1059679042492645,-0.8991620381619433,True
5048,65.4294,172.5034,-0.002827374469011085,1.1686699208880262,False
209,11.96274778,119.95684,-1.2264597440510676,-0.8532839264996291,False
3013,9.539097,255.1336,1.9213516284008105,-0.9449393755668515,True
4602,12.1891,79.97886,-2.1574122250223065,-0.8447239414792367,False
5288,65.66869,169.9928,-0.06129079104799788,1.1777191752559741,False
3930,6.247141,197.4945,0.5791311573827813,-1.0694316118161415,False
7049,66.27571,169.9928,-0.06129079104799788,1.2006749125890503,False
6090,59.96515,169.9447,-0.06241087801424017,0.9620278205910647,False
1717,6.215774391,232.62403,1.3971795707556827,-1.0706178060720695,True
2652,4.812563,172.4885,-0.0031743452756021664,-1.123683194551158,True
661,16.67574291,127.458638,-1.0517681398268153,-0.6750521083447953,False
5777,68.41013,169.9447,-0.06241087801424017,1.2813924917107669,False
4669,10.99037,197.6288,0.5822585519683622,-0.8900564363118262,True
6545,60.18695,139.9512,-0.7608584543552875,0.9704156538428131,False
4760,9.630403,149.9621,-0.5277383169257583,-0.9414864472400518,False
9110,55.44991,207.4811,0.8116854296713608,0.791274528383561,False
4538,14.54834,159.9942,-0.29412450291235454,-0.7555043214573484,True
5237,50.09799,219.9902,1.1029802294515727,0.5888804231685153,False
3763,4.860179,162.4608,-0.23668569811122006,-1.1218824954162834,True
3041,3.518534,210.127,0.8732995274672427,-1.1726196213993398,True
802,14.60526414,262.610632,2.09546651591392,-0.753351615441482,True
7482,65.02015,222.6609,1.1651718357040621,1.1531932718425888,False
509,9.039309605,149.988989,-0.527112162696334,-0.9638398865253082,False
3878,31.44123,214.9663,0.9859905223890496,-0.11666417510871185,True
3444,1.776605,149.9621,-0.5277383169257583,-1.2384943282901641,False
9103,54.7709,142.4713,-0.7021738147788099,0.7655963378683686,False
788,9.322934248,159.979358,-0.29447012309432946,-0.953114024435269,False
3590,5.63355,152.509,-0.46842959563004405,-1.0926358453272937,False
2801,8.316193,127.4887,-1.0510680971162292,-0.9911860610262567,True
3060,17.09722,212.6228,0.93141830190277,-0.659113066188113,True
8839,60.93346,164.967,-0.17832474271001855,0.9986464987515716,False
9098,50.30932,172.4871,-0.0032069465594426728,0.5968723113609948,False
6757,47.83726,184.9715,0.28751267342729325,0.5033861658771487,False
4808,6.386027,139.9875,-0.7600131496385594,-1.0641793457701438,True
6708,67.65272,187.656,0.3500256351919273,1.252749440388825,False
9429,67.99131,217.484,1.044619274050372,1.265553932997975,False
4457,23.78115,124.9643,-1.1098528692073604,-0.40634620276900346,False
1305,13.03099332,149.984492,-0.527216882677357,-0.8128859758168343,False
4875,2.255314,162.4526,-0.23687664848800197,-1.2203909411480935,False
240,20.35456039,187.609354,0.348939406987616,-0.5359298919973781,False
1112,10.30304569,159.965581,-0.2947909430139538,-0.9160490499374033,True
5128,70.52235,137.4872,-0.8182367139150035,1.3612705311652664,False
6174,56.37649,104.9643,-1.5755854955037558,0.826315098872312,False
1351,19.43267321,172.47417,-0.0035080427023435586,-0.570792993632926,False
3030,8.74736,162.4526,-0.23687664848800197,-0.9748805745535037,False
2091,6.86392,104.9781,-1.5752641399916114,-1.046106817383409,False
2491,4.847411,147.4738,-0.585682441626424,-1.1223653441762396,True
1154,13.85473212,217.470195,1.0442978021050702,-0.781734561491337,True
7173,62.06064,114.9728,-1.3425212459893818,1.0412731799269808,False
9400,41.17585,134.9801,-0.8766186272843883,0.251470943597937,False
6994,48.91992,159.9794,-0.29446914505581406,0.5443292296658676,False
5814,61.33886,164.967,-0.17832474271001855,1.0139775519538206,False
3923,2.567035,184.9785,0.2876756798464971,-1.2086025562559914,True
9473,53.44438,275.1198,2.3867628991850616,0.7154311955549817,False
9040,70.39578,277.6375,2.445391650846383,1.3564840205490636,False
2394,5.533288,162.497,-0.2358427220576234,-1.0964274636207418,False
5603,47.17819,119.9568,-1.22646067551632,0.4784620483783669,False
3857,34.49234,94.97283,-1.8082531736868381,-0.0012800366382792235,False
9151,69.97252,129.9621,-0.993470943222154,1.3404775539028282,False
7755,58.30226,149.9845,-0.5272166963843063,0.8991421396352491,False
8198,62.71338,169.9378,-0.06257155577031247,1.0659579151692993,False
2561,10.45497,139.9861,-0.7600457509224005,-0.9103037127905731,True
589,3.113737885,92.488023,-1.8661159581843216,-1.1879278374208708,False
6102,63.40077,172.4705,-0.003593504639268938,1.0919530130003152,False
2308,2.130946,245.147,1.688797356112231,-1.225094178505413,True
5316,70.59953,187.6422,0.3497042796797827,1.3641892551074213,False
2433,7.948145,164.9647,-0.1783783019620431,-1.0051045698298613,True
369,12.3492819,154.961766,-0.4113129380865182,-0.8386663262080544,True
6251,64.49909,149.9778,-0.5273727168141155,1.1334882926083414,False
8014,40.80483,162.4653,-0.2365809082703032,0.2374400423668115,False
5931,56.83604,127.4421,-1.0521532541354999,0.843693948154733,False
4401,4.908846,134.9509,-0.8772985969187811,-1.120042050507073,False
7374,45.15306,179.9476,0.1705229663647702,0.40187750034810016,False
2643,4.310974,240.1149,1.5716166986729267,-1.1426518369898921,True
6316,44.65571,174.9699,0.05460910166899182,0.3830691646052819,False
6351,63.72195,187.4847,0.3460366352476986,1.1040991098614357,False
9456,45.5098,222.6281,1.1644080341969358,0.4153683733608534,False
4309,7.294292,134.9801,-0.8766186272843883,-1.029831395506847,False
6500,62.19865,127.4586,-1.0517690247188052,1.0464923181915156,False
726,8.458573247,157.483594,-0.35258805921112885,-0.9858016526846032,False
8529,67.00862,149.9845,-0.5272166963843063,1.2283914449088829,False
6657,48.26544,134.9509,-0.8772985969187811,0.5195786926658484,False
646,6.357562637,152.510442,-0.46839601630768746,-1.065255785492692,False
6031,58.43007,154.9919,-0.410611218738478,0.9039755434580895,False
853,5.110718131,159.980465,-0.2944443447934635,-1.1124078315124692,True
5424,64.61766,227.4754,1.2772853221692622,1.1379722664075291,False
5233,65.28157,150.0208,-0.5263713916675781,1.1630794186806053,False
3045,7.5636,187.656,0.3500256351919273,-1.0196469473672534,True
7662,66.97927,197.4876,0.578970479626709,1.2272815129614583,False
7203,69.93726,137.4686,-0.8186698452574589,1.339144122881833,False
6850,61.18991,182.4676,0.2292052772781163,1.0083446945920174,False
2124,16.85088,134.9509,-0.8772985969187811,-0.6684289311260557,False
3298,2.645653,245.175,1.6894493817890464,-1.2056294513209782,True
8987,65.03219,139.9568,-0.7607280492199249,1.1536485897521966,False
6774,71.73682,152.509,-0.46842959563004405,1.4071982671853331,False
2055,2.104985,117.4858,-1.28400194149524,-1.2260759482937298,False
1124,2.072317222,202.443347,0.6943731329052333,-1.2273113489906147,True
6816,60.06677,247.6647,1.7474261077735533,0.9658707945092011,False
2914,5.006746,164.9647,-0.1783783019620431,-1.1163397562088486,True
6753,63.30988,200.1185,0.6402352779528689,1.0885158165880005,False
7320,71.27541,149.9845,-0.5272166963843063,1.389749078092956,False
8701,71.40033,125.0073,-1.1088515440608229,1.3944731904906496,False
9479,61.29211,149.9483,-0.528059672437903,1.0122096024293876,False
5740,60.32779,137.4872,-0.8182367139150035,0.9757418145063669,False
4330,3.656765,184.9785,0.2876756798464971,-1.167392125555235,True
4085,6.971251,149.9447,-0.5281435043106358,-1.0420478699950257,False
7767,54.55234,212.6415,0.931853761908357,0.7573310320275115,False
5365,45.92294,114.9509,-1.3430312232151764,0.4309921309335645,False
2965,11.16749,127.4601,-1.051734094771833,-0.883358271183108,False
4424,1.970645,139.9349,-0.7612380264457191,-1.2311562977934587,False
6764,69.83213,242.6106,1.6297331444453225,1.3351684109352315,False
5361,54.10768,149.9776,-0.5273773741403787,0.7405152793957602,False
4518,4.457562,94.97283,-1.8082531736868381,-1.137108303623313,True
6800,39.4081,255.1336,1.9213516284008105,0.18461976131309396,True
2636,16.12971,197.484,0.5788866477539761,-0.6957014906669187,True
8576,41.09672,172.4742,-0.003507344103403892,0.2484784763066347,False
6771,64.81364,192.4705,0.4621391216571267,1.145383662082361,False
4997,8.330395,149.9915,-0.5270536899651025,-0.9906489825418503,False
7249,70.09511,197.4725,0.5786188514938555,1.345113552452566,False
5005,38.69991,162.4538,-0.23684870453042392,0.1578380677578386,False
8639,52.27228,237.6549,1.5143315856384698,0.6711057701520319,False
3472,6.477458,152.4907,-0.46885574098310484,-1.0607216903055785,False
2012,8.433722,172.4579,-0.00388691619383548,-0.9867414548303832,True
5244,37.45999,210.1051,0.8727895502414478,0.11094788648864165,True
9001,69.91998,242.6326,1.6302454503342483,1.33849064335708,False
2218,13.14986,182.4676,0.2292052772781163,-0.8083907824397878,False
9872,58.8745,175.1331,0.05840947989957082,0.9207825981563516,False
4895,6.597117,142.4526,-0.7026092747843976,-1.0561965336821746,False
5881,37.04125,149.9447,-0.5281435043106358,0.09511235314401988,False
3679,3.235443,127.4783,-1.051310278081903,-1.1833253026575485,True
7552,60.29081,112.4551,-1.4011499976507038,0.9743433380697138,False
477,2.598489694,124.97808,-1.1095319794278418,-1.2074130308806228,False
1254,11.55776139,179.947583,0.1705225704920382,-0.8685993381702674,False
5347,59.52291,147.4564,-0.5860876290113021,0.9453035853464606,False
2482,20.87424,117.4392,-1.2850870985145104,-0.516277115112736,False
2486,2.919931,142.4713,-0.7021738147788099,-1.195257052183814,True
8480,52.26662,184.9496,0.287002696201499,0.6708917253539936,False
864,3.414733275,194.988208,0.520768059611499,-1.1765450640175121,False
2864,6.067975,192.4885,0.4625582810207935,-1.0762071507358113,True
5132,56.69146,162.4526,-0.23687664848800197,0.8382263515292245,False
3800,6.483314,159.9875,-0.2942805233421637,-1.0605002333555231,False
2851,11.40421,159.9794,-0.29446914505581406,-0.8744062067676261,False
9464,69.48387,184.9715,0.28751267342729325,1.321998226948514,False
1985,8.69123648,169.937833,-0.06257078731147903,-0.9770030034410654,True
6684,59.27056,194.9882,0.5207678733184489,0.9357604396247352,False
7369,67.87033,182.4608,0.22904692818517558,1.2609788199826615,False
6381,60.91248,240.1149,1.5716166986729267,0.9978530959489493,False
9595,54.41975,275.1336,2.387084254697206,0.7523168624565046,True
5902,40.12358,202.65,0.6991853851263351,0.21167714154285464,False
4928,17.5331,222.6654,1.165276625544979,-0.642629347713036,True
487,2.640977982,167.456419,-0.12035456026891127,-1.2058062469541293,True
381,11.16847385,159.947583,-0.29521005580435744,-0.8833210648271805,True
5895,66.52284,127.482,-1.0512241175460384,1.2100206530376734,False
3017,14.26274,114.9658,-1.3426842524085858,-0.7663048858247935,False
6673,48.19847,242.6106,1.6297331444453225,0.5170460813364094,True
6511,52.55441,147.4783,-0.5855776517855078,0.6817751091750964,False
6712,61.76369,182.49,0.22972689781956837,1.030043391450395,False
8183,64.11367,200.1465,0.6408873036296837,1.1189128251065883,False
3875,7.623523,242.6143,1.6298193049811869,-1.0173808331565026,True
150,5.562130367,174.974431,0.0547146133954796,-1.095336728882321,True
2280,4.582941,219.9902,1.1029802294515727,-1.1323668331757433,False
4498,1.655301,117.4392,-1.2850870985145104,-1.2430816940465665,True
8053,66.78392,194.9581,0.5200669457158728,1.2198939420609665,False
8723,63.45694,172.4567,-0.0039148601514128675,1.0940771996267837,False
8667,68.43831,172.4555,-0.003942804108990917,1.2824581776487034,False
8074,66.64396,107.4806,-1.5169893451262748,1.2146010604472848,False
6375,48.98746,142.4827,-0.7019083471818214,0.5468833967435192,False
8028,67.86253,220.1323,1.1062892597614085,1.260683846586072,False
289,12.75609778,117.439154,-1.2850881696995509,-0.8232817285272462,False
7777,47.46129,139.9349,-0.7612380264457191,0.48916806999049467,False
5872,71.83398,129.9778,-0.9931053431105111,1.4108725768279835,False
1341,8.637184433,255.155493,1.9218614426201859,-0.9790470952226328,True
510,10.15330548,107.495766,-1.5166361800757542,-0.921711790751478,False
9221,70.50786,197.6288,0.5822585519683622,1.3607225613554472,False
688,8.019086021,192.470522,0.46213963396301566,-1.002421785993717,False
9434,64.93663,192.4404,0.46143819405455117,1.150034787472949,False
3574,7.303501,187.6094,0.3489404781726564,-1.0294831378133602,True
2726,10.22422,255.1336,1.9213516284008105,-0.9190300091063571,True
3275,1.764563,192.4705,0.4621391216571267,-1.238949721833976,True
4874,1.112412,232.6415,1.3975863882047526,-1.263612182803142,True
9066,65.33881,169.9928,-0.06129079104799788,1.1652440696063493,False
5036,62.48639,177.4876,0.11323785333031337,1.0573738111575122,False
5912,40.13259,267.6427,2.2126464281810225,0.21201787363301822,True
3993,5.595446,147.4421,-0.5864206278391038,-1.0940768281867375,False
9609,54.12547,187.656,0.3500256351919273,0.7411880456425979,False
9814,56.68677,162.4818,-0.23619667885360915,0.8380489893202495,False
3572,5.27717,137.4698,-0.8186419012998816,-1.1061131041832815,False
3714,19.2087,192.4567,0.46181776614498277,-0.5792630113891877,True
2872,6.699323,192.4567,0.46181776614498277,-1.0523313989421916,False
7778,61.70332,190.1737,0.40865438685324884,1.0277603729949938,False
7591,61.173,184.9939,0.28803429396874536,1.0077052073950516,False
6650,65.65204,222.6281,1.1644080341969358,1.1770895205055611,False
3931,13.10595,95.01949,-1.8071666194696885,-0.8100513313941804,False
9538,56.29659,159.965,-0.29480447254674735,0.8232935124123721,False
3074,1.689999,192.4567,0.46181776614498277,-1.241769516236967,True
7840,40.73055,204.9496,0.7527353224978947,0.23463098802082463,False
6561,61.11318,132.466,-0.9351635470729764,1.0054429883458198,False
1964,13.59949293,92.455141,-1.8668816691952155,-0.7913869680063566,False
6752,56.43742,184.9853,0.2878340289394379,0.8286192949049048,False
4102,7.032789,220.1615,1.1069692293958013,-1.0397206811643398,True
1661,12.23362353,230.105118,1.3385225956972073,-0.8430401905981763,True
1758,2.066037377,232.641455,1.3975853403063434,-1.227548834530321,True
4465,15.85774,149.989,-0.5271119065433895,-0.705986607932374,False
5219,69.28716,182.497,0.22988990423877223,1.3145592247891298,False
2176,12.43721,202.65,0.6991853851263351,-0.8353411402705293,False
1232,18.81607435,194.952509,0.5199367501601914,-0.5941109756928815,True
5488,53.46837,184.9496,0.287002696201499,0.7163384278350061,False
7724,58.2078,169.9928,-0.06129079104799788,0.8955699361683415,False
3918,9.197686,162.4676,-0.23652734901827932,-0.9578505502211015,True
3125,8.201372,245.147,1.688797356112231,-0.9955282585095705,True
7789,55.13723,137.4872,-0.8182367139150035,0.7794498768905193,False
5406,43.41671,137.4836,-0.8183205457877369,0.336213775070042,False
9116,62.39405,207.6094,0.8146731044690521,1.0538817799471134,False
1399,4.32321356,184.985293,0.2878338659330191,-1.1421889722993839,True
7559,52.07089,129.9621,-0.993470943222154,0.6634897839546935,False
8779,58.96403,172.4567,-0.0039148601514128675,0.9241683633097738,False
9623,68.03324,172.4567,-0.0039148601514128675,1.2671396040901566,False
715,5.156978882,117.439154,-1.2850881696995509,-1.1106583839674349,False
8828,70.56821,139.9568,-0.7607280492199249,1.3630048234688061,False
9319,51.426,220.1185,1.1059679042492645,0.6391019129640715,False
1022,19.03625416,162.460772,-0.2366863501368972,-0.5857844133318283,False
4915,5.119045,147.4421,-0.5864206278391038,-1.1120929334570988,True
2554,6.732509,202.6829,0.6999515152965923,-1.051076400591008,True
4656,8.747794,207.6094,0.8146731044690521,-0.9748641619311808,True
6517,64.02167,242.6326,1.6302454503342483,1.1154336517109127,False
