Population,Area,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
24542,Rural,1,35,38328.57,Not_Married,Male,True,8.082617212,7,2,0,False,Two Year,False,True,Fiber Optic,True,True,True,True,False,False,False,True,True,Auto,1.251588197,204.961033,661.2094379
40041,Rural,3,40,82560.95,Not_Married,Male,True,7.495673471,10,1,0,False,Month-to-month,True,True,None,True,False,False,False,True,True,True,True,False,Check,12.16872039,200.165175,1711.601451
1536,Suburban,0,34,37667.37,Not_Married,Female,True,8.337747682,8,1,0,False,Two Year,False,False,Fiber Optic,True,True,False,True,False,False,True,True,True,Auto,6.624439911,262.610632,1214.05087
12439,Suburban,4,35,89752.5,Not_Married,Female,True,8.940681932,15,0,0,True,Two Year,True,True,Fiber Optic,True,True,False,True,False,False,True,True,False,Auto,5.643360294,262.610632,1253.523378
1062,Urban,1,59,24958.97,Not_Married,Male,True,9.170210546,13,1,0,True,Month-to-month,False,False,Fiber Optic,True,False,False,False,True,False,True,True,False,Auto,4.499945782,220.132293,955.0519598
2306,Suburban,3,73,51848.11,Married,Female,True,4.307800217,12,2,2,False,Month-to-month,True,False,Fiber Optic,True,False,False,True,True,False,True,True,True,Check,6.57513059,242.628057,1187.692793
1684,Suburban,4,88,32443.11,Not_Married,Male,True,6.969585746,13,1,1,False,Month-to-month,True,False,Fiber Optic,False,True,False,True,False,False,True,False,True,Auto,11.76797971,192.440432,1367.183772
1232,Suburban,1,34,76175.36,Not_Married,Female,False,7.859430948,14,1,2,False,Month-to-month,False,False,Fiber Optic,True,True,False,False,False,True,False,True,True,Auto,13.22141934,192.456745,1398.114035
586,Rural,1,67,24946.75,Married,Male,False,7.779697022,13,3,0,True,One year,True,True,Fiber Optic,True,False,False,False,True,False,False,True,True,Auto,1.997833268,159.965008,461.4404406
27361,Urban,0,51,86039.43,Not_Married,Male,False,8.683074501,10,1,1,False,One year,False,False,DSL,True,False,False,False,False,False,False,False,True,Auto,3.787548072,92.455141,798.4275185
1105,Rural,4,26,18620.79,Not_Married,Male,False,4.989775216,16,0,0,False,Two Year,True,False,DSL,True,True,True,True,False,False,False,False,True,Auto,16.00167972,149.974105,2245.475959
9102,Suburban,1,45,19224.29,Married,Male,False,10.38217336,5,1,0,False,Two Year,False,False,Fiber Optic,True,False,True,False,True,False,True,True,True,Auto,11.34130832,222.649979,1636.72261
41468,Urban,0,52,22433.84,Married,Male,True,14.16841333,15,1,0,True,Month-to-month,False,False,Fiber Optic,True,True,True,True,False,False,True,True,False,Auto,5.252073829,265.128318,1164.843819
18899,Urban,0,25,27130.52,Not_Married,Male,True,11.12796555,12,2,0,False,Month-to-month,True,False,Fiber Optic,False,True,True,False,False,True,False,True,True,Auto,18.00704355,194.974431,1946.450068
10586,Suburban,1,60,39874.59,Not_Married,Male,False,5.371697235,13,0,0,False,Month-to-month,True,True,Fiber Optic,True,False,True,False,False,False,True,False,True,Check,18.29765062,139.95684,1810.920999
59586,Suburban,9,83,61265.29,Not_Married,Male,False,11.98099579,11,2,0,False,Month-to-month,True,False,None,False,False,True,False,True,False,False,False,True,Auto,5.755833887,95.019486,878.7051436
142,Urban,0,25,89524.54,Not_Married,Male,False,10.8180306,8,2,3,False,One year,False,True,None,True,False,True,True,False,False,True,False,True,Auto,2.111376258,129.976324,662.6103493
637,Rural,6,58,13969.34,Not_Married,Male,False,4.373591494,12,1,2,False,Month-to-month,True,True,DSL,True,False,False,False,False,False,False,False,True,Auto,12.24494477,92.455141,1653.165932
35151,Rural,0,64,4109.01,Married,Male,False,10.40233023,12,1,0,False,Month-to-month,False,True,DSL,True,False,True,False,True,True,False,False,True,Check,11.46566243,120.004928,1549.605718
363,Urban,2,74,93637.19,Not_Married,Male,False,6.626472191,7,2,0,True,Two Year,True,True,Fiber Optic,True,False,False,False,False,False,False,False,True,Auto,9.858971643,112.455141,868.5732588
5885,Urban,3,27,43133.76,Not_Married,Male,True,11.60381433,17,1,0,False,Month-to-month,False,False,None,True,False,False,False,True,False,True,True,False,Auto,17.31776736,187.656013,2171.802329
1129,Urban,1,51,45245.92,Not_Married,Female,False,6.605688237,10,3,0,False,Two Year,False,False,Fiber Optic,True,False,True,True,False,False,True,False,True,Auto,6.811138598,162.452604,946.1849643
35389,Rural,0,59,36034.73,Not_Married,Female,True,13.54754868,13,1,0,False,Month-to-month,False,False,Fiber Optic,True,False,False,False,False,False,False,True,False,Auto,14.26734448,147.442069,1294.790222
558,Urban,0,78,11667.32,Married,Male,True,12.32023424,8,2,1,True,Month-to-month,True,True,Fiber Optic,True,True,False,True,True,False,True,False,True,Auto,1.360201959,204.963371,509.1865112
1125,Rural,2,36,25598.66,Not_Married,Female,False,16.60350748,15,2,1,False,Month-to-month,True,False,Fiber Optic,False,True,False,False,True,False,False,False,False,Auto,11.59782994,157.483594,1210.450532
41235,Rural,0,84,96624.28,Married,Male,True,7.865190806,12,1,0,False,Month-to-month,False,False,DSL,True,False,True,False,False,False,True,True,True,Auto,7.399248624,190.12704,1483.41562
9957,Urban,1,42,36705.32,Not_Married,Male,False,6.256478572,12,1,1,False,One year,True,False,Fiber Optic,True,True,False,False,True,True,False,True,True,Auto,1.358818331,204.979684,567.3209248
142,Suburban,1,75,68430.88,Not_Married,Female,False,8.470105611,11,0,1,False,One year,False,False,Fiber Optic,True,False,False,True,True,True,False,False,True,Auto,10.5309984,159.983006,990.747598
3841,Rural,0,39,26838.3,Not_Married,Male,True,9.556655457,15,3,0,False,One year,True,False,None,True,False,False,False,False,True,True,True,True,Auto,9.630236452,187.642236,1329.382263
956,Urban,0,75,20768.72,Married,Nonbinary,False,9.957815194,7,1,0,False,Month-to-month,True,False,Fiber Optic,True,True,False,True,False,True,True,False,True,Auto,19.79804917,204.949594,1862.842794
47,Urban,3,57,14032.23,Not_Married,Female,False,10.45011354,6,1,0,False,Month-to-month,True,False,Fiber Optic,True,False,False,False,False,False,False,False,False,Auto,16.86058234,112.455141,1446.505628
1090,Urban,4,35,30110.14,Not_Married,Female,False,11.79012709,13,0,0,True,Month-to-month,True,False,Fiber Optic,True,True,False,False,False,False,False,False,False,Auto,13.40891729,144.960655,1338.549194
30688,Suburban,3,52,46272.07,Not_Married,Female,True,10.93180592,12,1,0,True,Two Year,True,False,Fiber Optic,False,False,False,False,True,False,True,True,False,Auto,3.857491515,220.132293,939.8765686
1045,Urban,4,66,39933.38,Not_Married,Male,False,11.38646956,16,1,1,False,One year,False,False,DSL,True,False,False,False,False,False,False,False,False,Check,8.703568707,92.455141,1275.194778
6277,Suburban,0,24,9964.37,Married,Nonbinary,False,8.334967001,14,1,0,False,Two Year,False,False,None,True,True,False,True,True,False,True,True,True,Auto,20.40555252,242.657291,2422.117328
164,Suburban,4,23,25447.24,Not_Married,Male,True,10.03692527,11,0,2,False,Month-to-month,False,False,DSL,False,True,False,False,False,True,False,False,True,Auto,1.747076331,137.469817,922.4502594
9191,Suburban,0,54,72841.97,Married,Male,False,7.65593436,7,0,0,True,Two Year,True,False,Fiber Optic,True,False,True,False,False,True,False,False,True,Auto,24.02275725,127.481989,2112.65313
26057,Urban,4,81,1441.97,Not_Married,Female,False,11.28908676,7,0,1,False,Month-to-month,False,False,DSL,True,True,True,False,False,False,False,False,True,Auto,8.006997906,127.478341,1233.807825
486,Rural,3,21,23134.96,Married,Male,False,5.772508536,11,0,0,False,Month-to-month,False,False,None,True,True,False,False,False,False,False,True,True,Auto,6.563038653,147.471303,1034.69512
1045,Urban,1,47,36250.96,Not_Married,Male,True,7.732225598,9,1,0,False,Month-to-month,False,False,None,True,True,False,True,False,False,False,True,True,Auto,5.291754183,169.967067,877.7050261
11658,Rural,4,47,15395.09,Not_Married,Male,False,7.73492925,6,0,1,False,One year,True,True,Fiber Optic,True,False,False,False,False,False,True,False,False,Auto,15.18780416,137.439154,1615.87994
25998,Rural,2,57,14379.3,Not_Married,Female,False,13.60282892,8,0,0,False,Month-to-month,True,True,Fiber Optic,True,False,True,False,False,False,False,False,True,Check,10.38039309,114.972827,959.951483
255,Suburban,6,19,57776.5,Married,Female,False,12.79857643,9,3,0,False,Two Year,False,False,Fiber Optic,True,False,True,True,False,True,False,False,True,Auto,14.45556293,149.977753,1639.902323
27566,Suburban,7,52,57622.01,Not_Married,Female,True,10.83103688,15,2,1,False,One year,True,False,DSL,True,False,True,False,False,False,True,True,False,Check,7.32906366,190.12704,1751.02003
635,Urban,5,84,19430.58,Not_Married,Female,False,10.57996614,17,1,0,False,Two Year,False,True,Fiber Optic,True,False,True,True,False,True,True,False,True,Check,9.351000629,174.961766,1173.562649
20897,Suburban,3,80,42920.9,Not_Married,Male,True,11.97456051,9,2,1,True,Month-to-month,True,False,None,True,True,True,False,True,False,False,True,True,Auto,10.86852566,162.511928,1354.387011
1063,Urban,3,58,69004.81,Not_Married,Male,False,12.23746964,12,1,0,False,Two Year,False,False,None,True,False,False,False,False,False,True,False,True,Auto,3.997019354,104.962874,632.0815033
13221,Urban,2,61,13805.45,Not_Married,Female,True,15.43208187,14,0,0,False,Month-to-month,False,False,DSL,True,True,True,True,False,False,True,False,True,Auto,2.231526082,174.958118,1054.384865
547,Urban,4,47,1753.08,Not_Married,Male,True,11.76568434,12,1,0,False,Month-to-month,False,False,Fiber Optic,True,True,False,False,False,True,True,True,False,Auto,2.384942381,252.62403,904.5789623
1662,Urban,3,55,55200.2,Not_Married,Female,True,5.649781948,12,2,1,False,Month-to-month,True,False,Fiber Optic,False,True,False,False,True,False,False,False,False,Auto,4.992706522,157.483594,637.7315432
3628,Urban,3,89,4592.51,Not_Married,Female,False,10.96531534,15,2,1,False,One year,True,True,None,True,False,False,False,True,False,False,True,True,Auto,7.827055149,127.488728,846.2276311
303,Rural,1,81,9582.53,Not_Married,Male,True,12.34162424,10,1,0,True,One year,True,True,Fiber Optic,True,True,False,True,False,True,True,True,False,Auto,2.153167182,275.119794,775.7502457
240,Urban,3,81,21599.91,Not_Married,Female,False,10.12925966,13,2,0,False,Month-to-month,False,False,None,True,True,False,False,True,False,False,True,True,Check,8.209710913,159.994242,975.7615787
2889,Urban,1,43,80120.44,Married,Male,True,10.35620722,9,0,0,False,Month-to-month,False,False,None,True,True,False,False,True,True,False,True,True,Auto,7.19812868,172.503404,1042.502776
4654,Rural,4,84,67228.71,Not_Married,Male,True,11.41693893,13,0,0,False,Two Year,True,False,DSL,True,False,False,False,True,True,True,True,True,Auto,7.40216226,212.641455,1621.058909
6343,Urban,0,57,18651.96,Not_Married,Female,True,10.78909418,6,1,1,False,One year,True,True,Fiber Optic,True,True,False,True,True,False,True,False,True,Auto,18.37212028,204.963371,1924.903884
12911,Rural,2,73,97463.9,Not_Married,Male,False,7.1972748,16,0,0,True,Two Year,True,False,Fiber Optic,True,True,False,False,True,True,False,False,True,Check,5.731198479,169.992756,695.0510444
2705,Suburban,4,37,14638.17,Not_Married,Male,True,9.713763237,13,2,0,False,Month-to-month,True,False,DSL,True,True,False,False,True,False,False,True,True,Auto,2.497790261,172.470522,1178.564131
8075,Rural,0,86,24371.34,Not_Married,Male,False,5.46295328,10,4,0,False,One year,True,False,Fiber Optic,True,False,True,False,True,False,False,True,False,Auto,2.745220008,162.482694,504.8041713
1120,Urban,0,40,46974.79,Not_Married,Female,False,7.633282055,14,0,0,False,Month-to-month,False,True,Fiber Optic,True,False,False,False,True,False,False,False,False,Auto,3.386665328,124.97808,391.0106655
6188,Urban,3,62,49939.39,Married,Female,True,6.398169663,14,2,0,False,Month-to-month,False,True,Fiber Optic,True,True,True,False,True,True,False,True,False,Auto,3.032321354,207.49737,693.358004
173,Suburban,1,69,10584.2,Married,Male,False,11.55394954,16,1,2,False,One year,False,False,Fiber Optic,True,True,False,False,False,False,False,True,True,Check,2.678577227,179.947583,497.4668116
786,Suburban,1,20,46984.61,Not_Married,Male,False,10.1309532,11,0,0,False,One year,False,False,Fiber Optic,False,False,True,False,False,False,True,False,False,Auto,6.678176681,139.95684,989.9918587
46344,Urban,1,86,48971.18,Not_Married,Male,False,14.67533687,6,2,0,False,One year,True,True,Fiber Optic,False,True,True,True,False,True,False,False,False,Auto,6.211504434,182.483267,745.0467839
30068,Rural,1,82,7723.17,Not_Married,Female,True,9.45902039,9,1,0,False,One year,False,False,DSL,True,False,False,True,True,True,True,True,False,Check,13.56958731,235.137219,2087.543903
658,Urban,0,49,72997.73,Not_Married,Female,True,13.33271836,11,2,0,False,Month-to-month,False,False,DSL,True,False,False,False,True,False,True,True,True,Auto,9.727742106,200.132293,1751.848426
49397,Suburban,5,68,55593.6,Married,Male,True,9.155612168,14,2,0,False,Month-to-month,True,False,DSL,True,True,True,True,True,False,False,False,True,Auto,7.18546062,162.497044,1501.32182
2813,Suburban,3,66,28096.83,Not_Married,Male,True,5.377748545,9,0,0,False,Month-to-month,False,False,None,True,False,False,False,False,False,True,True,False,Check,7.039839728,175.133074,1116.638366
94395,Rural,1,29,10887.66,Not_Married,Male,False,8.31466824,6,1,0,False,Two Year,False,False,Fiber Optic,True,False,False,True,True,False,True,False,True,Auto,18.7939759,172.457857,2057.159348
2090,Rural,1,20,147436.94,Not_Married,Male,False,10.99604139,16,0,1,False,One year,False,True,DSL,True,True,False,False,False,False,True,False,False,Auto,4.510537408,149.944668,1222.622089
24,Suburban,2,53,77658.11,Not_Married,Female,True,9.622151061,12,0,0,False,Month-to-month,True,False,DSL,True,False,False,True,True,False,False,True,False,Auto,15.73628072,162.460772,2089.023186
25258,Rural,1,27,740.66,Not_Married,Male,False,9.150618042,12,1,0,False,One year,False,False,None,True,False,False,False,False,False,False,False,True,Auto,10.94833173,79.978861,1081.14434
195,Rural,0,56,61901.7,Married,Male,True,8.064807,15,0,0,False,Month-to-month,True,False,Fiber Optic,True,True,False,False,True,True,True,False,False,Auto,7.434237932,194.976769,989.3430051
108,Urban,8,34,54246.36,Not_Married,Female,False,7.486891758,8,1,0,False,Month-to-month,True,False,DSL,True,False,False,True,True,False,True,False,True,Auto,34.80793399,152.457857,3934.848461
640,Suburban,4,37,19523.69,Not_Married,Female,False,8.885448784,15,0,0,False,Month-to-month,False,False,None,True,False,False,False,False,True,True,False,True,Auto,2.871999386,117.472036,596.8051649
627,Urban,4,82,17526.85,Not_Married,Female,True,12.94388838,7,0,0,False,Two Year,False,True,None,False,True,False,True,True,False,True,True,True,Check,16.3364928,242.657291,2060.745551
29,Rural,2,57,21062.25,Married,Male,False,15.34568423,11,2,0,False,Month-to-month,True,False,DSL,False,False,True,False,False,False,False,False,False,Auto,2.596050259,94.972827,817.8995329
48133,Urban,2,45,31766.78,Married,Male,True,14.18102134,16,0,1,False,Month-to-month,True,True,None,True,True,False,True,True,False,False,True,True,Auto,2.389328443,182.490006,762.3743815
544,Rural,3,27,24045.19,Married,Male,False,14.47410001,17,0,0,False,Month-to-month,True,True,None,True,False,True,False,False,True,False,False,False,Auto,3.56722345,95.005709,617.4480514
1800,Rural,4,21,37455.48,Not_Married,Female,True,0.636607948,7,2,0,False,Month-to-month,True,True,DSL,True,False,False,False,False,False,False,True,True,Auto,9.626754665,127.442069,1575.771505
104,Rural,0,66,94655.92,Not_Married,Female,False,7.516773254,13,0,0,False,Two Year,False,False,None,True,True,True,False,False,True,True,False,False,Auto,6.044266101,152.495236,785.6688028
1330,Rural,3,51,19982.5,Not_Married,Female,True,8.560207521,11,1,0,True,Month-to-month,True,False,Fiber Optic,True,False,True,True,True,False,False,False,True,Check,6.531735637,149.99153,874.1933216
610,Suburban,1,30,100033.86,Married,Female,True,7.104001873,10,2,2,True,Month-to-month,False,False,None,True,False,False,True,False,False,True,False,False,Check,1.512791057,127.458638,505.6979276
4035,Urban,1,25,152172.92,Not_Married,Female,True,8.00560869,15,3,0,False,One year,False,False,None,True,False,False,True,True,False,True,True,False,Auto,3.390052702,210.151777,1022.519614
4504,Suburban,1,53,18038.36,Not_Married,Female,False,9.698184881,11,0,1,False,Two Year,False,False,Fiber Optic,True,True,False,False,False,False,False,False,True,Auto,25.36784311,144.960655,2167.068284
