,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
3795,0,2,31,24989.2,1,0,12.70325,17,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,17.05378,217.4702,1921.943744,2,2,1,2,4,3,1,2,Yes
7075,0,8,29,26894.62,1,1,9.850004,11,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,2,59.11522,139.9875,5801.742401,4,4,4,2,4,3,3,3,No
2959,2,0,22,104867.5,2,1,5.84912,7,0,0,0,0,1,0,2,1,1,0,1,1,1,1,0,0,3,8.259385,184.9963,1262.417547,3,2,4,4,4,3,3,3,Yes
6107,0,2,51,42934.29,2,0,14.55919,12,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,3,64.54916,214.9663,5753.65882,3,4,5,3,4,3,4,4,No
506,0,1,31,50643.95,0,0,9.179212931,10,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,2,18.76976086,139.934918,2329.912456,4,3,4,3,4,3,4,4,No
4940,0,2,75,8231.55,4,1,8.741825,12,2,1,0,2,1,1,1,1,0,1,1,1,0,1,1,1,2,10.59224,245.1457,1601.761071,2,4,5,4,2,4,4,5,Yes
3489,1,0,24,25182.77,4,1,11.93348,16,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,2.313262,127.4601,864.4642177,4,4,4,3,4,3,3,3,No
1920,0,0,86,22840.68,1,0,6.318907115,7,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,2,5.037146238,164.971516,1051.069135,4,4,3,4,3,4,4,3,Yes
7525,0,0,67,33202.57,2,1,8.5852,14,0,1,0,1,1,0,2,1,1,0,1,1,1,0,1,1,1,42.01051,194.9992,3879.472538,2,2,3,4,3,2,3,2,No
9431,2,0,84,36517.36,0,1,7.762278,10,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,1,1,40.8394,119.9568,3961.965984,4,4,5,2,4,3,2,3,No
7648,0,4,39,4003.56,3,0,8.142745,11,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3,64.92325,139.983,6071.410686,4,5,4,3,3,4,5,4,No
7598,2,0,52,69425.74,4,1,8.718368,17,2,1,0,2,0,0,2,1,0,1,1,1,0,0,0,0,3,71.36862,117.5152,6173.441338,4,4,4,2,5,3,3,3,No
2687,1,2,66,67090.95,0,1,16.16998,19,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,22.12945,147.4783,2047.373281,3,4,3,4,3,4,4,3,No
7566,2,3,55,81140.88,4,0,12.40678,15,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,46.92377,149.9378,4583.54052,2,2,2,3,3,3,4,3,No
2807,1,2,37,14745.74,2,0,13.15573,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3.890319,149.9928,993.4525617,3,2,4,3,5,2,3,3,Yes
5217,2,0,47,31126.75,3,0,16.72972,14,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,71.03326,169.9378,6079.400361,3,3,3,4,3,4,6,5,No
6568,1,4,20,41144.01,0,1,7.320253,14,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2,55.72148,204.961,5265.888272,5,5,5,4,3,4,5,4,No
7964,0,4,61,23595.65,3,1,8.520883,16,1,0,0,2,0,1,0,1,0,1,1,0,0,0,1,1,2,63.78532,152.4555,6133.741768,3,3,3,3,4,4,3,2,No
1943,0,1,37,49270.7,0,2,13.29065491,9,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,2,24.37711744,204.961033,2463.393795,4,4,4,3,2,5,4,4,Yes
8787,2,0,34,10889.01,4,0,11.07583,12,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,52.17851,242.6106,5360.147757,3,3,3,4,3,3,4,4,Yes
6493,1,0,43,1943.56,1,1,12.1873,7,2,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,59.92546,147.4421,5170.661902,4,5,3,3,4,5,4,1,No
4519,1,1,44,34790.72,2,0,8.719917,10,1,0,0,2,1,0,2,1,0,0,0,0,0,1,0,0,0,22.28926,104.9629,2068.186228,4,3,3,5,3,5,3,4,No
596,2,2,79,74026.91,4,0,8.200222508,15,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,13.70230727,240.114868,1614.036609,3,4,3,3,3,3,5,4,Yes
8133,1,8,71,29226.84,0,0,7.627174,15,1,0,0,1,0,1,2,1,1,1,0,1,1,1,0,0,3,49.39534,165.0182,4652.792551,4,4,4,5,2,5,4,3,No
393,2,0,66,78272.96,4,1,9.424686492,10,0,0,0,0,1,1,2,0,1,1,1,1,1,1,0,0,0,5.988505209,187.513939,1007.289786,3,3,3,4,4,3,4,3,Yes
3759,0,1,63,7382.53,1,0,2.431461,6,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,2.531394,127.4738,783.7920101,4,3,4,4,3,5,4,5,No
1853,0,0,39,26838.3,4,1,9.556655457,15,3,0,0,1,1,0,2,1,0,0,0,0,1,1,1,1,2,9.630236452,187.642236,1329.382263,6,5,3,4,4,2,4,4,Yes
1166,1,3,35,56014.49,3,0,7.523463124,14,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,17.39605821,175.133074,2019.788427,4,4,4,4,4,3,3,4,Yes
4272,2,2,69,13386.4,0,0,9.541203,10,0,0,0,2,1,1,0,1,0,0,1,1,0,1,1,0,2,28.31929,222.6281,3365.186813,4,3,5,4,1,4,4,3,No
5028,1,3,23,39706.57,1,1,16.28343,15,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,3,64.71488,197.4876,5979.686067,5,6,5,1,4,5,5,3,No
537,1,4,41,34228.9,1,0,14.24429679,13,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,3,9.450195459,169.974105,1163.701618,3,2,2,3,3,3,2,3,No
119,2,0,38,11014.98,0,1,9.062879297,11,2,0,1,2,0,0,2,1,0,0,1,0,1,1,1,0,2,9.344886869,210.138,1403.270091,4,4,4,4,3,4,4,4,Yes
9055,1,2,77,18143.49,2,1,8.67513,13,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,69.44118,179.9476,5972.406287,3,2,3,4,2,4,4,4,No
5038,0,1,28,26439.2,0,0,14.45756,17,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,44.98551,207.4974,4180.815992,4,4,4,5,3,3,2,4,No
7495,2,1,76,9898.75,0,1,4.323681,11,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,2,64.30983,182.4433,6031.932533,3,4,4,5,3,3,4,3,No
4574,0,0,70,69183.29,4,0,13.7572,9,2,1,0,2,1,0,0,1,1,0,1,0,1,1,1,1,0,31.79027,255.1198,3575.871459,4,3,4,4,3,4,3,3,Yes
519,0,3,48,7681.82,2,0,11.34885042,10,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1,3,7.228526307,117.485813,967.7426094,2,2,3,5,2,3,3,5,Yes
8773,0,1,42,26005.03,4,0,13.80292,10,2,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,2,49.20691,139.9568,4355.520561,5,4,6,4,4,4,4,5,No
3126,1,4,84,48487.99,4,1,9.437887,9,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,4.606587,220.1185,893.3552968,5,4,3,3,4,4,5,5,Yes
3159,0,0,59,8615.0,2,1,12.15921,11,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,3.769755,219.9902,848.4406611,5,5,4,3,4,3,3,6,No
3215,2,4,46,32643.06,3,0,4.180656,14,0,0,0,2,0,1,1,1,0,0,0,1,0,0,1,1,0,13.61564,159.965,1492.297826,3,2,4,4,5,2,2,2,No
6039,0,2,24,5911.67,2,0,8.486609,9,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,2,42.10529,124.9643,3596.735771,3,3,4,3,4,2,3,3,No
7408,1,0,49,12958.74,4,0,2.783453,2,2,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,3,54.84444,172.4624,4835.663594,5,5,4,4,3,5,7,5,No
9379,1,6,84,37630.22,3,0,6.368564,12,0,1,0,2,0,0,1,1,0,1,0,1,1,0,0,1,0,56.37261,140.0049,4852.53915,4,3,3,2,4,4,4,2,No
4908,0,10,85,39001.57,4,0,11.88584,13,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,3,12.00948,287.6427,1885.394921,4,4,3,4,4,3,3,5,Yes
6141,1,9,29,52658.25,1,2,11.97729,12,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,65.48954,159.9656,6287.497445,3,3,3,2,4,3,2,4,No
1046,0,6,38,4109.71,1,1,8.222298126,16,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,2,4.486607929,187.484705,1088.786574,4,3,3,3,5,4,3,5,No
4905,1,2,25,45427.7,0,1,9.030524,11,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,3,2.553094,164.9785,1258.112414,4,4,5,4,5,2,2,4,Yes
5315,2,1,46,24603.58,0,0,14.27599,15,3,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,2,57.78386,235.1591,5396.115807,4,5,4,3,3,5,4,6,No
5620,2,0,79,48011.59,1,2,8.447596,10,4,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,2,65.90305,262.6106,5884.613452,2,2,1,6,3,2,2,2,No
3420,1,5,21,23707.83,2,1,9.62737,9,3,0,0,2,1,0,1,1,0,1,1,1,0,1,1,1,1,7.151009,245.1457,1589.194648,5,4,4,3,4,5,4,4,Yes
8264,1,3,70,45249.29,3,1,9.988954,11,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,3,63.01044,217.4725,5683.580246,4,3,4,4,4,2,2,3,No
383,1,0,58,20204.74,2,0,16.26782621,14,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,3,17.6210362,149.977753,1586.699491,3,3,2,5,4,3,5,3,No
724,1,0,49,96022.76,3,1,8.025412394,13,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2,9.758067608,182.443347,1619.817463,4,4,4,3,4,3,4,4,Yes
7015,1,4,53,12741.44,1,1,8.256443,14,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,3,65.89807,149.9778,5764.23317,1,2,2,4,4,3,3,2,No
545,0,1,59,21663.69,2,1,12.35764261,10,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1.597765127,139.987503,775.0343206,4,4,3,3,4,4,2,3,No
6726,0,2,27,13891.92,2,1,9.517851,19,1,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,3,58.24766,117.472,5152.438344,3,4,4,4,5,4,3,3,No
3407,2,0,31,5548.62,0,1,10.68929,15,0,0,0,2,1,0,2,1,1,0,0,0,0,0,1,0,2,7.756546,147.4713,1007.348141,2,3,3,4,3,4,4,3,No
2016,0,4,86,40783.52,1,0,7.346236,10,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,2,3.151239,245.1457,970.5121325,5,5,4,3,3,4,5,4,Yes
2276,0,1,57,6707.83,1,1,10.60544,13,0,1,0,1,0,1,2,1,0,0,0,0,1,0,1,1,2,6.542299,127.475,785.7678294,1,1,3,6,1,4,3,4,No
7728,0,0,55,32893.0,3,0,5.725661,16,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,3,71.4869,179.9656,6006.935704,3,3,4,4,3,3,2,3,No
6263,2,2,74,64898.67,3,1,9.817537,7,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,3,47.56406,207.4673,4364.095122,3,2,4,4,2,5,4,3,No
9209,1,0,52,71957.41,2,0,9.515041,9,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,3,64.17032,162.4526,5612.009142,2,1,1,5,3,1,2,2,No
8077,0,1,57,48074.79,2,1,7.521116,13,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,70.68617,147.4783,6024.728963,4,3,5,4,4,2,2,3,No
9574,0,0,57,79842.59,1,1,13.85387,14,3,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,3,40.51042,174.9768,4109.749539,4,4,2,5,2,4,3,2,No
3483,1,0,35,23519.38,4,0,14.45591,13,0,0,0,1,1,0,2,1,0,1,1,0,0,1,0,1,2,7.833185,129.9763,1051.602727,2,3,3,3,3,3,2,3,No
6256,2,7,71,38323.22,1,0,9.037386,14,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,2,71.44432,202.4433,6321.838223,3,2,3,3,5,1,2,1,No
6217,0,1,73,14325.51,1,1,12.85453,13,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,60.20609,92.45514,5379.896069,2,1,3,2,5,3,1,3,No
7795,2,0,64,7194.85,4,0,9.59364,10,0,1,0,2,0,0,2,1,1,0,1,0,1,0,1,0,2,54.79811,182.4762,4769.664836,3,3,5,2,4,3,2,2,No
1745,1,5,33,108059.11,4,1,11.31837362,18,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,24.77634001,204.963371,2729.316361,4,4,4,3,3,3,4,2,No
1411,1,2,61,41817.73,0,1,5.326776882,12,2,0,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,9.821119931,139.965008,1566.414462,3,4,3,3,4,2,6,5,No
5841,0,1,33,33851.87,2,1,7.973509,13,1,1,0,2,0,0,2,0,0,0,1,1,0,0,0,0,1,60.69462,114.9976,5316.712002,5,5,6,5,4,4,4,4,No
3757,1,3,45,9030.67,0,2,6.801813,14,1,1,1,2,1,1,0,1,0,0,1,0,0,0,0,1,3,5.095356,114.9509,1025.488105,4,4,4,4,4,3,5,3,No
4636,0,2,21,33029.84,4,0,12.60968,15,2,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,2,12.4341,207.4754,1999.64045,2,2,4,3,4,3,4,3,Yes
9239,2,7,25,48299.76,2,0,3.85093,8,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2,69.82047,202.4433,6339.601147,4,3,4,3,6,4,4,4,No
9225,2,1,82,87407.6,2,0,9.934332,16,2,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,68.97874,192.4705,5890.196741,4,3,5,1,3,4,3,5,No
1879,0,4,84,67228.71,4,1,11.41693893,13,0,0,0,2,1,0,0,1,0,0,0,1,1,1,1,1,2,7.40216226,212.641455,1621.058909,3,3,3,4,3,4,3,4,Yes
2506,1,1,36,33929.5,2,1,10.63565,12,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,3,8.940085,182.4676,1204.76304,3,3,4,3,3,4,4,2,No
5503,2,0,34,18848.82,4,0,10.31104,11,0,1,0,0,0,0,2,1,1,0,0,1,0,0,1,1,3,48.03427,159.9942,4300.642039,3,4,3,3,3,4,3,4,No
8956,0,1,67,81716.87,4,2,9.837735,15,1,1,1,0,0,0,2,1,1,0,0,1,0,1,1,0,3,61.17571,220.1615,5558.549267,3,2,3,2,5,4,3,2,Yes
7460,0,10,88,24372.54,3,1,10.84727,9,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,61.61486,124.9781,5394.861435,4,4,5,3,4,3,3,4,No
1198,2,3,50,48154.12,2,1,16.63376919,13,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.723983897,139.951231,888.9795791,2,3,4,4,2,4,4,4,Yes
9461,0,2,74,35172.82,4,2,9.414665,17,0,1,0,0,0,0,2,1,1,1,1,1,0,1,1,0,2,51.83082,245.175,4969.876754,3,4,3,5,3,3,4,2,Yes
8335,0,0,78,51371.19,4,0,12.88716,10,2,1,0,2,0,1,1,1,1,1,0,0,0,1,1,0,0,47.86746,242.6326,4430.367889,6,6,4,3,4,4,4,4,No
1057,0,0,18,28589.45,3,0,6.867261371,10,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,2,14.45990083,232.622804,1911.782207,3,4,5,2,4,4,4,4,No
5942,1,3,73,18453.27,1,0,7.560395,9,3,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,67.71178,114.9728,5635.888386,4,3,4,4,3,4,5,4,No
9525,2,0,27,5062.75,3,1,7.117576,17,2,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,3,61.50738,149.9915,5447.398068,4,3,4,3,3,5,4,3,No
4720,0,1,66,21810.7,1,0,10.05819,13,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,4.685087,217.484,843.7651173,4,3,4,3,3,4,4,3,No
1932,1,2,51,32459.53,1,1,14.20149723,12,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,10.1127187,182.467607,1282.45127,4,3,5,4,4,3,4,2,Yes
320,2,1,45,37583.97,2,0,11.32768159,11,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,3.115945151,114.972827,373.2772664,3,3,3,2,3,3,1,3,No
4507,2,4,37,9447.9,1,1,10.66131,12,2,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2,5.113589,129.9483,1241.024324,3,4,3,4,5,2,3,4,No
7794,2,4,34,51855.3,3,0,7.875839,9,0,0,0,0,1,1,2,1,0,0,1,1,0,0,1,1,3,59.36326,149.9845,5374.093177,5,5,5,3,2,4,3,3,No
2430,0,7,61,41959.76,3,0,11.16575,15,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1.704751,172.4567,964.1421939,4,3,4,4,3,4,5,5,Yes
3372,1,2,86,37466.03,1,0,10.19121,15,2,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,5.8078,255.1417,1023.75368,2,2,2,4,2,4,3,2,No
7078,1,1,79,35090.13,0,0,10.35475,10,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0,0,70.95891,172.4579,6120.455574,3,5,3,4,4,4,3,4,No
5885,1,0,50,137978.3,2,0,10.94259,20,3,2,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,44.89729,172.4567,4323.817647,3,3,3,6,4,3,3,3,No
5703,2,1,63,44689.55,4,1,11.77649,17,1,0,1,0,1,0,2,1,0,1,1,1,0,0,1,0,3,66.54232,152.5022,5932.384715,5,5,5,2,4,5,3,5,No
6869,2,1,81,21744.9,1,0,13.57113,11,3,0,0,2,1,1,0,1,0,0,0,1,1,0,1,0,2,56.35945,152.4742,5205.34438,4,5,4,4,3,4,2,4,No
8321,0,3,55,14106.94,1,0,11.7697,14,1,0,0,1,0,1,2,1,0,0,0,0,0,1,1,1,1,45.62851,175.1331,4267.521539,4,5,5,5,3,4,5,4,No
1048,2,5,28,1443.16,3,0,9.306097105,15,0,1,0,0,1,1,2,1,0,1,1,0,1,1,0,0,0,2.017579009,142.485486,756.2815791,4,3,4,4,4,2,4,4,No
1429,0,3,28,24984.75,0,0,9.103936329,20,2,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,2,16.78883402,204.963371,1982.607316,2,3,3,4,2,2,3,3,Yes
8712,0,4,76,57316.09,1,0,17.2406,11,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,3,66.00509,222.6143,6410.875978,1,2,1,3,5,3,2,3,No
2931,1,3,49,24271.95,3,1,7.262788,14,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,8.840599,194.9744,1209.038145,3,4,2,4,4,3,3,5,Yes
3438,1,0,57,27127.11,1,1,11.67791,17,0,0,0,2,0,1,0,1,0,0,1,0,0,1,1,0,3,11.36757,210.1051,1915.881708,2,3,3,5,4,3,3,3,No
6872,0,2,63,44090.16,1,1,5.157802,11,2,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,2,69.13848,265.1283,6425.062719,1,2,1,3,2,2,4,2,Yes
3174,2,1,72,13325.5,0,0,8.91016,9,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,10.65826,117.4392,1436.859689,3,4,3,2,4,2,3,2,No
8487,1,5,44,16465.85,0,0,6.665835,13,2,0,0,2,0,0,1,1,0,0,0,0,1,1,0,1,2,53.24575,149.9483,4732.155898,5,3,3,4,3,5,3,4,No
1844,2,2,74,93637.19,2,1,6.626472191,7,2,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,9.858971643,112.455141,868.5732588,3,3,4,4,4,4,3,4,No
2811,0,0,34,21988.64,3,0,10.25116,17,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,3,11.56278,214.9525,1325.414246,4,3,4,3,4,3,4,3,No
3700,2,4,69,31693.07,2,0,12.21299,13,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,16.64015,182.4433,2159.000591,4,4,2,3,3,3,5,5,Yes
7668,0,4,75,41697.74,2,0,7.72012,12,2,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,3,71.25643,179.9476,6106.984548,2,2,2,3,4,3,5,3,No
5350,2,1,64,45129.46,2,0,7.787097,10,0,0,1,2,0,0,2,0,1,0,1,0,0,0,1,1,3,61.18595,169.9671,5319.532385,1,2,2,4,4,2,2,2,No
9201,2,0,30,57145.52,4,0,10.27395,15,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,2,71.48476,152.4579,6706.905363,2,4,3,4,4,3,3,3,No
5371,0,0,70,50620.18,0,1,6.037186,14,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,2,47.99369,152.466,4184.902878,4,4,4,5,2,4,4,6,No
5900,1,0,19,66370.29,4,1,5.10323,14,2,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,3,71.82846,174.9618,6399.072403,3,2,4,4,2,3,5,3,No
2399,1,0,83,31299.73,4,0,14.61583,14,2,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,2,15.07508,157.4836,1279.70353,2,2,3,3,2,3,3,4,No
915,2,7,34,42917.45,0,1,8.211187999,7,3,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,15.42700763,152.479779,1930.805216,2,2,2,5,5,1,2,1,No
1104,0,5,43,25313.42,0,0,9.938971667,11,2,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,3,15.40849216,214.952509,1764.939141,4,4,3,4,3,3,4,4,No
8664,1,9,64,56884.01,1,0,14.96457,12,2,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,2,69.67964,187.6094,6806.914428,2,2,4,6,3,5,5,4,No
9767,1,1,66,52074.5,1,0,9.315203,16,2,0,1,2,0,1,1,1,0,0,1,1,0,0,1,1,0,50.71914,182.4608,4468.541647,3,2,3,3,4,4,3,2,No
7697,2,1,51,55582.52,3,0,13.03031,13,3,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,2,71.28653,142.4827,6597.676726,4,4,5,4,2,4,4,4,No
7916,2,4,77,21887.88,0,1,7.792609,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,55.29166,149.9378,5310.127657,4,4,4,2,5,4,3,3,No
7969,2,1,57,51151.76,4,0,15.23668,12,3,1,0,2,0,0,0,1,0,0,1,1,1,0,1,1,1,61.08796,174.9699,5765.465884,3,4,4,5,4,6,4,5,No
9320,2,1,85,19429.91,1,1,8.611381,13,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,68.02518,114.9509,6075.221267,3,4,4,3,4,3,4,1,No
6652,2,1,33,7947.46,0,1,12.79332,16,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,59.29365,104.9781,5521.423515,4,3,4,3,4,3,2,3,No
4795,0,1,24,50335.96,4,1,13.16758,14,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,3,7.041709,215.1591,1771.091615,4,3,4,2,4,3,3,4,Yes
5893,0,1,33,43838.7,4,0,8.650524,7,0,0,0,2,1,0,1,1,0,1,0,1,0,1,0,0,0,68.89551,152.4798,6083.416035,4,4,3,2,3,3,5,3,No
5983,0,0,26,16917.78,1,0,5.931143,8,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,2,67.6047,232.6415,6160.398795,2,2,2,4,2,4,3,1,No
6267,1,0,41,22856.17,3,1,10.99992,13,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,66.88132,172.4579,5927.204235,5,5,4,2,3,5,4,5,No
448,1,1,56,23382.74,2,1,8.431329813,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4.85576672,127.442069,1060.026737,3,3,3,4,4,4,5,4,Yes
7405,0,5,77,34004.09,0,1,10.0382,9,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,41.14853,194.9581,3916.615527,2,3,4,3,5,2,3,3,No
1219,2,3,49,20896.4,2,1,10.03906526,11,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,2,23.32691904,139.987503,2649.830017,4,5,4,3,6,3,2,3,Yes
5762,2,0,59,41102.74,3,0,11.03032,14,2,0,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,70.97645,112.4551,5781.732,4,4,3,1,6,2,2,2,No
5665,1,0,38,45285.69,2,0,9.353272,15,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,2,67.0795,232.6228,6157.745923,1,1,2,2,3,2,2,2,No
3966,1,3,87,28665.69,1,0,8.174687,14,2,2,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,10.88054,235.1591,1480.104233,4,5,3,3,3,3,4,4,Yes
9069,1,0,33,42921.65,1,1,10.46363,13,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,3,66.00877,252.6378,6121.363135,3,3,3,7,1,4,3,4,No
5147,0,1,85,9508.97,2,1,10.00317,13,0,0,0,2,0,1,1,1,1,1,0,1,0,0,0,1,1,54.09422,160.0013,4658.564203,4,3,4,2,5,2,3,2,No
3801,2,0,77,23660.53,1,1,13.85192,12,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,18.76931,139.9512,2104.759302,4,4,4,4,4,4,4,4,No
1829,2,1,59,24958.97,4,1,9.170210546,13,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,4.499945782,220.132293,955.0519598,3,3,5,4,4,4,2,4,Yes
1891,1,5,68,55593.6,1,1,9.155612168,14,2,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,7.18546062,162.497044,1501.32182,4,4,4,3,4,4,3,3,Yes
1514,2,0,85,93561.74,1,0,7.94076683,12,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,3,9.808669685,182.446995,942.5247889,4,4,3,5,3,5,2,4,Yes
5791,1,1,28,93285.19,4,0,7.797079,12,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,61.29358,104.9923,5289.954359,3,2,4,2,4,2,3,3,No
741,2,2,34,65540.61,3,0,6.674303144,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,15.70393958,220.118516,1857.957041,4,3,5,3,4,4,3,2,No
3661,2,0,67,152972.9,0,0,10.58648,14,3,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,3,14.70737,164.9715,1905.720335,3,4,4,3,5,3,2,4,Yes
5382,2,1,21,70808.33,0,0,13.33913,5,2,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,3,45.84265,102.4746,3971.685185,4,4,4,4,4,4,3,3,No
3046,2,0,73,27675.71,1,2,4.656974,8,1,1,1,2,1,0,0,1,1,0,1,1,1,1,1,0,3,12.00194,267.6427,1990.707874,4,4,3,4,3,4,2,2,Yes
